date,year,doy,explo,PAR
2015-12-21,2015,355,SCH,0.387
2015-12-21,2015,355,HAI,0.296
2015-12-21,2015,355,ALB,0.449
2015-12-22,2015,356,SCH,0.413
2015-12-22,2015,356,HAI,0.209
2015-12-22,2015,356,ALB,2.313
2015-12-23,2015,357,SCH,0.48
2015-12-23,2015,357,HAI,0.645
2015-12-23,2015,357,ALB,1.299
2015-12-24,2015,358,SCH,1.182
2015-12-24,2015,358,HAI,1.708
2015-12-24,2015,358,ALB,1.467
2015-12-25,2015,359,SCH,0.935
2015-12-25,2015,359,HAI,0.414
2015-12-25,2015,359,ALB,2.261
2015-12-26,2015,360,SCH,0.175
2015-12-26,2015,360,HAI,1.709
2015-12-26,2015,360,ALB,2.391
2015-12-27,2015,361,SCH,0.89
2015-12-27,2015,361,HAI,0.731
2015-12-27,2015,361,ALB,2.12
2015-12-28,2015,362,SCH,0.386
2015-12-28,2015,362,HAI,1.746
2015-12-28,2015,362,ALB,2.364
2015-12-29,2015,363,SCH,1.043
2015-12-29,2015,363,HAI,0.455
2015-12-29,2015,363,ALB,2.332
2015-12-30,2015,364,SCH,1.348
2015-12-30,2015,364,HAI,0.324
2015-12-30,2015,364,ALB,0.539
2015-12-31,2015,365,SCH,1.304
2015-12-31,2015,365,HAI,0.281
2015-12-31,2015,365,ALB,0.293
2016-01-01,2016,1,SCH,0.473
2016-01-01,2016,1,HAI,0.484
2016-01-01,2016,1,ALB,1.922
2016-01-02,2016,2,SCH,1.012
2016-01-02,2016,2,HAI,0.243
2016-01-02,2016,2,ALB,0.175
2016-01-03,2016,3,SCH,0.976
2016-01-03,2016,3,HAI,0.292
2016-01-03,2016,3,ALB,1.226
2016-01-04,2016,4,SCH,0.673
2016-01-04,2016,4,HAI,0.304
2016-01-04,2016,4,ALB,0.758
2016-01-05,2016,5,SCH,0.515
2016-01-05,2016,5,HAI,0.329
2016-01-05,2016,5,ALB,1.23
2016-01-06,2016,6,SCH,0.646
2016-01-06,2016,6,HAI,0.608
2016-01-06,2016,6,ALB,0.478
2016-01-07,2016,7,SCH,0.534
2016-01-07,2016,7,HAI,0.556
2016-01-07,2016,7,ALB,0.828
2016-01-08,2016,8,SCH,0.235
2016-01-08,2016,8,HAI,1.089
2016-01-08,2016,8,ALB,2.058
2016-01-09,2016,9,SCH,1.485
2016-01-09,2016,9,HAI,1.322
2016-01-09,2016,9,ALB,0.239
2016-01-10,2016,10,SCH,0.328
2016-01-10,2016,10,HAI,0.881
2016-01-10,2016,10,ALB,0.252
2016-01-11,2016,11,SCH,0.366
2016-01-11,2016,11,HAI,0.464
2016-01-11,2016,11,ALB,1.153
2016-01-12,2016,12,SCH,0.406
2016-01-12,2016,12,HAI,1.827
2016-01-12,2016,12,ALB,1.317
2016-01-13,2016,13,SCH,0.296
2016-01-13,2016,13,HAI,1.532
2016-01-13,2016,13,ALB,0.698
2016-01-14,2016,14,SCH,1.464
2016-01-14,2016,14,HAI,1.856
2016-01-14,2016,14,ALB,2.846
2016-01-15,2016,15,SCH,0.499
2016-01-15,2016,15,HAI,1.25
2016-01-15,2016,15,ALB,0.305
2016-01-16,2016,16,SCH,0.648
2016-01-16,2016,16,HAI,0.833
2016-01-16,2016,16,ALB,0.86
2016-01-17,2016,17,SCH,0.598
2016-01-17,2016,17,HAI,0.729
2016-01-17,2016,17,ALB,0.563
2016-01-18,2016,18,SCH,1.567
2016-01-18,2016,18,HAI,1.167
2016-01-18,2016,18,ALB,1.264
2016-01-19,2016,19,SCH,1.732
2016-01-19,2016,19,HAI,1.456
2016-01-19,2016,19,ALB,0.721
2016-01-20,2016,20,SCH,0.714
2016-01-20,2016,20,HAI,0.713
2016-01-20,2016,20,ALB,1.809
2016-01-21,2016,21,SCH,0.925
2016-01-21,2016,21,HAI,1.17
2016-01-21,2016,21,ALB,1.645
2016-01-22,2016,22,SCH,1.879
2016-01-22,2016,22,HAI,1.097
2016-01-22,2016,22,ALB,1.235
2016-01-23,2016,23,SCH,0.413
2016-01-23,2016,23,HAI,0.579
2016-01-23,2016,23,ALB,0.831
2016-01-24,2016,24,SCH,0.782
2016-01-24,2016,24,HAI,1.258
2016-01-24,2016,24,ALB,1.209
2016-01-25,2016,25,SCH,0.334
2016-01-25,2016,25,HAI,0.642
2016-01-25,2016,25,ALB,2.371
2016-01-26,2016,26,SCH,1.538
2016-01-26,2016,26,HAI,0.403
2016-01-26,2016,26,ALB,2.98
2016-01-27,2016,27,SCH,0.826
2016-01-27,2016,27,HAI,0.891
2016-01-27,2016,27,ALB,1.915
2016-01-28,2016,28,SCH,2.003
2016-01-28,2016,28,HAI,2.577
2016-01-28,2016,28,ALB,0.611
2016-01-29,2016,29,SCH,0.582
2016-01-29,2016,29,HAI,2.281
2016-01-29,2016,29,ALB,3.459
2016-01-30,2016,30,SCH,0.418
2016-01-30,2016,30,HAI,0.344
2016-01-30,2016,30,ALB,1.22
2016-01-31,2016,31,SCH,0.995
2016-01-31,2016,31,HAI,1.268
2016-01-31,2016,31,ALB,0.434
2016-02-01,2016,32,SCH,0.635
2016-02-01,2016,32,HAI,0.455
2016-02-01,2016,32,ALB,1.05
2016-02-02,2016,33,SCH,1.76
2016-02-02,2016,33,HAI,0.544
2016-02-02,2016,33,ALB,0.9
2016-02-03,2016,34,SCH,1.364
2016-02-03,2016,34,HAI,1.864
2016-02-03,2016,34,ALB,1.63
2016-02-04,2016,35,SCH,0.68
2016-02-04,2016,35,HAI,0.665
2016-02-04,2016,35,ALB,0.519
2016-02-05,2016,36,SCH,1.24
2016-02-05,2016,36,HAI,0.254
2016-02-05,2016,36,ALB,2.796
2016-02-06,2016,37,SCH,0.907
2016-02-06,2016,37,HAI,2.865
2016-02-06,2016,37,ALB,2.379
2016-02-07,2016,38,SCH,2.023
2016-02-07,2016,38,HAI,1.624
2016-02-07,2016,38,ALB,0.755
2016-02-08,2016,39,SCH,0.697
2016-02-08,2016,39,HAI,1.098
2016-02-08,2016,39,ALB,3.153
2016-02-09,2016,40,SCH,1.372
2016-02-09,2016,40,HAI,0.395
2016-02-09,2016,40,ALB,0.718
2016-02-10,2016,41,SCH,1.189
2016-02-10,2016,41,HAI,1.352
2016-02-10,2016,41,ALB,1.062
2016-02-11,2016,42,SCH,0.961
2016-02-11,2016,42,HAI,1.708
2016-02-11,2016,42,ALB,1.253
2016-02-12,2016,43,SCH,1.898
2016-02-12,2016,43,HAI,3.108
2016-02-12,2016,43,ALB,3.809
2016-02-13,2016,44,SCH,3.288
2016-02-13,2016,44,HAI,3.046
2016-02-13,2016,44,ALB,1.398
2016-02-14,2016,45,SCH,0.249
2016-02-14,2016,45,HAI,1.062
2016-02-14,2016,45,ALB,0.367
2016-02-15,2016,46,SCH,0.393
2016-02-15,2016,46,HAI,0.673
2016-02-15,2016,46,ALB,0.908
2016-02-16,2016,47,SCH,1.442
2016-02-16,2016,47,HAI,1.647
2016-02-16,2016,47,ALB,0.898
2016-02-17,2016,48,SCH,3.435
2016-02-17,2016,48,HAI,1.835
2016-02-17,2016,48,ALB,0.882
2016-02-18,2016,49,SCH,1.915
2016-02-18,2016,49,HAI,1.305
2016-02-18,2016,49,ALB,3.059
2016-02-19,2016,50,SCH,1.774
2016-02-19,2016,50,HAI,2.34
2016-02-19,2016,50,ALB,1.072
2016-02-20,2016,51,SCH,0.45
2016-02-20,2016,51,HAI,0.292
2016-02-20,2016,51,ALB,0.363
2016-02-21,2016,52,SCH,1.119
2016-02-21,2016,52,HAI,1.335
2016-02-21,2016,52,ALB,3.945
2016-02-22,2016,53,SCH,0.632
2016-02-22,2016,53,HAI,0.745
2016-02-22,2016,53,ALB,4.919
2016-02-23,2016,54,SCH,2.026
2016-02-23,2016,54,HAI,2.286
2016-02-23,2016,54,ALB,0.426
2016-02-24,2016,55,SCH,2.625
2016-02-24,2016,55,HAI,2.674
2016-02-24,2016,55,ALB,3.438
2016-02-25,2016,56,SCH,1.597
2016-02-25,2016,56,HAI,2.5
2016-02-25,2016,56,ALB,0.684
2016-02-26,2016,57,SCH,0.873
2016-02-26,2016,57,HAI,2.483
2016-02-26,2016,57,ALB,2.523
2016-02-27,2016,58,SCH,3.088
2016-02-27,2016,58,HAI,4.894
2016-02-27,2016,58,ALB,4.73
2016-02-28,2016,59,SCH,4.402
2016-02-28,2016,59,HAI,2.616
2016-02-28,2016,59,ALB,1.77
2016-02-29,2016,60,SCH,2.687
2016-02-29,2016,60,HAI,1.18
2016-02-29,2016,60,ALB,0.637
2016-03-01,2016,61,SCH,2.791
2016-03-01,2016,61,HAI,3.786
2016-03-01,2016,61,ALB,2.711
2016-03-02,2016,62,SCH,1.662
2016-03-02,2016,62,HAI,1.342
2016-03-02,2016,62,ALB,1.45
2016-03-03,2016,63,SCH,2.919
2016-03-03,2016,63,HAI,2.432
2016-03-03,2016,63,ALB,1.747
2016-03-04,2016,64,SCH,4.969
2016-03-04,2016,64,HAI,3.753
2016-03-04,2016,64,ALB,3.126
2016-03-05,2016,65,SCH,2.708
2016-03-05,2016,65,HAI,1.41
2016-03-05,2016,65,ALB,0.645
2016-03-06,2016,66,SCH,1.288
2016-03-06,2016,66,HAI,1.502
2016-03-06,2016,66,ALB,2.334
2016-03-07,2016,67,SCH,2.858
2016-03-07,2016,67,HAI,3.469
2016-03-07,2016,67,ALB,3.768
2016-03-08,2016,68,SCH,4.156
2016-03-08,2016,68,HAI,4.0
2016-03-08,2016,68,ALB,4.618
2016-03-09,2016,69,SCH,5.434
2016-03-09,2016,69,HAI,5.808
2016-03-09,2016,69,ALB,2.274
2016-03-10,2016,70,SCH,2.407
2016-03-10,2016,70,HAI,1.152
2016-03-10,2016,70,ALB,6.226
2016-03-11,2016,71,SCH,1.227
2016-03-11,2016,71,HAI,3.285
2016-03-11,2016,71,ALB,4.286
2016-03-12,2016,72,SCH,0.967
2016-03-12,2016,72,HAI,0.918
2016-03-12,2016,72,ALB,4.45
2016-03-13,2016,73,SCH,1.486
2016-03-13,2016,73,HAI,1.208
2016-03-13,2016,73,ALB,3.594
2016-03-14,2016,74,SCH,3.033
2016-03-14,2016,74,HAI,6.395
2016-03-14,2016,74,ALB,5.123
2016-03-15,2016,75,SCH,1.441
2016-03-15,2016,75,HAI,2.692
2016-03-15,2016,75,ALB,1.038
2016-03-16,2016,76,SCH,6.526
2016-03-16,2016,76,HAI,1.859
2016-03-16,2016,76,ALB,4.198
2016-03-17,2016,77,SCH,6.824
2016-03-17,2016,77,HAI,6.795
2016-03-17,2016,77,ALB,7.699
2016-03-18,2016,78,SCH,2.177
2016-03-18,2016,78,HAI,7.016
2016-03-18,2016,78,ALB,7.631
2016-03-19,2016,79,SCH,6.233
2016-03-19,2016,79,HAI,1.712
2016-03-19,2016,79,ALB,7.531
2016-03-20,2016,80,SCH,1.117
2016-03-20,2016,80,HAI,2.233
2016-03-20,2016,80,ALB,7.239
2016-03-21,2016,81,SCH,2.458
2016-03-21,2016,81,HAI,3.134
2016-03-21,2016,81,ALB,3.855
2016-03-22,2016,82,SCH,3.108
2016-03-22,2016,82,HAI,1.255
2016-03-22,2016,82,ALB,4.496
2016-03-23,2016,83,SCH,1.807
2016-03-23,2016,83,HAI,2.7
2016-03-23,2016,83,ALB,1.986
2016-03-24,2016,84,SCH,2.869
2016-03-24,2016,84,HAI,5.399
2016-03-24,2016,84,ALB,3.088
2016-03-25,2016,85,SCH,1.611
2016-03-25,2016,85,HAI,1.467
2016-03-25,2016,85,ALB,1.724
2016-03-26,2016,86,SCH,7.728
2016-03-26,2016,86,HAI,4.452
2016-03-26,2016,86,ALB,5.15
2016-03-27,2016,87,SCH,5.922
2016-03-27,2016,87,HAI,1.576
2016-03-27,2016,87,ALB,2.591
2016-03-28,2016,88,SCH,7.147
2016-03-28,2016,88,HAI,2.213
2016-03-28,2016,88,ALB,5.271
2016-03-29,2016,89,SCH,3.585
2016-03-29,2016,89,HAI,6.123
2016-03-29,2016,89,ALB,6.726
2016-03-30,2016,90,SCH,3.166
2016-03-30,2016,90,HAI,3.549
2016-03-30,2016,90,ALB,1.639
2016-03-31,2016,91,SCH,5.153
2016-03-31,2016,91,HAI,0.977
2016-03-31,2016,91,ALB,8.131
2016-04-01,2016,92,SCH,8.218
2016-04-01,2016,92,HAI,5.813
2016-04-01,2016,92,ALB,2.359
2016-04-02,2016,93,SCH,8.421
2016-04-02,2016,93,HAI,8.2
2016-04-02,2016,93,ALB,5.959
2016-04-03,2016,94,SCH,5.626
2016-04-03,2016,94,HAI,6.803
2016-04-03,2016,94,ALB,8.136
2016-04-04,2016,95,SCH,4.312
2016-04-04,2016,95,HAI,7.326
2016-04-04,2016,95,ALB,2.666
2016-04-05,2016,96,SCH,6.325
2016-04-05,2016,96,HAI,3.9
2016-04-05,2016,96,ALB,6.078
2016-04-06,2016,97,SCH,3.049
2016-04-06,2016,97,HAI,5.909
2016-04-06,2016,97,ALB,4.665
2016-04-07,2016,98,SCH,3.723
2016-04-07,2016,98,HAI,5.512
2016-04-07,2016,98,ALB,3.191
2016-04-08,2016,99,SCH,7.397
2016-04-08,2016,99,HAI,7.333
2016-04-08,2016,99,ALB,2.38
2016-04-09,2016,100,SCH,5.254
2016-04-09,2016,100,HAI,7.996
2016-04-09,2016,100,ALB,1.771
2016-04-10,2016,101,SCH,1.533
2016-04-10,2016,101,HAI,7.723
2016-04-10,2016,101,ALB,4.629
2016-04-11,2016,102,SCH,3.806
2016-04-11,2016,102,HAI,4.504
2016-04-11,2016,102,ALB,10.596
2016-04-12,2016,103,SCH,2.527
2016-04-12,2016,103,HAI,6.929
2016-04-12,2016,103,ALB,8.054
2016-04-13,2016,104,SCH,5.054
2016-04-13,2016,104,HAI,4.601
2016-04-13,2016,104,ALB,1.692
2016-04-14,2016,105,SCH,2.874
2016-04-14,2016,105,HAI,7.149
2016-04-14,2016,105,ALB,5.114
2016-04-15,2016,106,SCH,3.533
2016-04-15,2016,106,HAI,3.684
2016-04-15,2016,106,ALB,1.928
2016-04-16,2016,107,SCH,2.645
2016-04-16,2016,107,HAI,6.934
2016-04-16,2016,107,ALB,2.428
2016-04-17,2016,108,SCH,6.381
2016-04-17,2016,108,HAI,4.05
2016-04-17,2016,108,ALB,3.29
2016-04-18,2016,109,SCH,6.221
2016-04-18,2016,109,HAI,6.507
2016-04-18,2016,109,ALB,2.241
2016-04-19,2016,110,SCH,3.025
2016-04-19,2016,110,HAI,2.279
2016-04-19,2016,110,ALB,10.479
2016-04-20,2016,111,SCH,6.369
2016-04-20,2016,111,HAI,10.618
2016-04-20,2016,111,ALB,11.615
2016-04-21,2016,112,SCH,10.804
2016-04-21,2016,112,HAI,11.257
2016-04-21,2016,112,ALB,10.827
2016-04-22,2016,113,SCH,9.39
2016-04-22,2016,113,HAI,11.103
2016-04-22,2016,113,ALB,6.843
2016-04-23,2016,114,SCH,8.153
2016-04-23,2016,114,HAI,4.494
2016-04-23,2016,114,ALB,1.393
2016-04-24,2016,115,SCH,6.128
2016-04-24,2016,115,HAI,8.264
2016-04-24,2016,115,ALB,7.523
2016-04-25,2016,116,SCH,6.649
2016-04-25,2016,116,HAI,7.33
2016-04-25,2016,116,ALB,4.975
2016-04-26,2016,117,SCH,2.439
2016-04-26,2016,117,HAI,6.756
2016-04-26,2016,117,ALB,1.413
2016-04-27,2016,118,SCH,6.084
2016-04-27,2016,118,HAI,3.811
2016-04-27,2016,118,ALB,5.554
2016-04-28,2016,119,SCH,3.805
2016-04-28,2016,119,HAI,7.483
2016-04-28,2016,119,ALB,6.533
2016-04-29,2016,120,SCH,7.375
2016-04-29,2016,120,HAI,4.677
2016-04-29,2016,120,ALB,9.021
2016-04-30,2016,121,SCH,6.994
2016-04-30,2016,121,HAI,6.794
2016-04-30,2016,121,ALB,6.141
2016-05-01,2016,122,SCH,9.208
2016-05-01,2016,122,HAI,9.142
2016-05-01,2016,122,ALB,6.559
2016-05-02,2016,123,SCH,11.996
2016-05-02,2016,123,HAI,12.294
2016-05-02,2016,123,ALB,10.253
2016-05-03,2016,124,SCH,5.62
2016-05-03,2016,124,HAI,3.857
2016-05-03,2016,124,ALB,5.247
2016-05-04,2016,125,SCH,7.327
2016-05-04,2016,125,HAI,10.325
2016-05-04,2016,125,ALB,10.076
2016-05-05,2016,126,SCH,11.92
2016-05-05,2016,126,HAI,11.871
2016-05-05,2016,126,ALB,12.744
2016-05-06,2016,127,SCH,11.906
2016-05-06,2016,127,HAI,12.009
2016-05-06,2016,127,ALB,12.925
2016-05-07,2016,128,SCH,11.858
2016-05-07,2016,128,HAI,12.602
2016-05-07,2016,128,ALB,12.614
2016-05-08,2016,129,SCH,10.504
2016-05-08,2016,129,HAI,12.69
2016-05-08,2016,129,ALB,12.966
2016-05-09,2016,130,SCH,10.871
2016-05-09,2016,130,HAI,12.737
2016-05-09,2016,130,ALB,9.401
2016-05-10,2016,131,SCH,12.392
2016-05-10,2016,131,HAI,11.811
2016-05-10,2016,131,ALB,5.128
2016-05-11,2016,132,SCH,9.596
2016-05-11,2016,132,HAI,12.306
2016-05-11,2016,132,ALB,9.712
2016-05-12,2016,133,SCH,9.895
2016-05-12,2016,133,HAI,10.891
2016-05-12,2016,133,ALB,1.192
2016-05-13,2016,134,SCH,12.583
2016-05-13,2016,134,HAI,6.832
2016-05-13,2016,134,ALB,1.642
2016-05-14,2016,135,SCH,9.159
2016-05-14,2016,135,HAI,5.815
2016-05-14,2016,135,ALB,5.457
2016-05-15,2016,136,SCH,6.53
2016-05-15,2016,136,HAI,8.785
2016-05-15,2016,136,ALB,4.628
2016-05-16,2016,137,SCH,8.432
2016-05-16,2016,137,HAI,6.008
2016-05-16,2016,137,ALB,3.067
2016-05-17,2016,138,SCH,4.672
2016-05-17,2016,138,HAI,5.636
2016-05-17,2016,138,ALB,7.094
2016-05-18,2016,139,SCH,7.419
2016-05-18,2016,139,HAI,6.17
2016-05-18,2016,139,ALB,8.003
2016-05-19,2016,140,SCH,7.715
2016-05-19,2016,140,HAI,5.037
2016-05-19,2016,140,ALB,5.215
2016-05-20,2016,141,SCH,7.176
2016-05-20,2016,141,HAI,8.968
2016-05-20,2016,141,ALB,8.286
2016-05-21,2016,142,SCH,9.109
2016-05-21,2016,142,HAI,9.621
2016-05-21,2016,142,ALB,13.257
2016-05-22,2016,143,SCH,10.521
2016-05-22,2016,143,HAI,10.922
2016-05-22,2016,143,ALB,10.157
2016-05-23,2016,144,SCH,11.239
2016-05-23,2016,144,HAI,7.097
2016-05-23,2016,144,ALB,2.508
2016-05-24,2016,145,SCH,11.454
2016-05-24,2016,145,HAI,1.888
2016-05-24,2016,145,ALB,2.473
2016-05-25,2016,146,SCH,2.793
2016-05-25,2016,146,HAI,2.948
2016-05-25,2016,146,ALB,10.682
2016-05-26,2016,147,SCH,4.01
2016-05-26,2016,147,HAI,6.343
2016-05-26,2016,147,ALB,10.457
2016-05-27,2016,148,SCH,7.737
2016-05-27,2016,148,HAI,4.099
2016-05-27,2016,148,ALB,10.347
2016-05-28,2016,149,SCH,11.108
2016-05-28,2016,149,HAI,11.494
2016-05-28,2016,149,ALB,6.809
2016-05-29,2016,150,SCH,8.779
2016-05-29,2016,150,HAI,4.534
2016-05-29,2016,150,ALB,8.176
2016-05-30,2016,151,SCH,9.793
2016-05-30,2016,151,HAI,7.307
2016-05-30,2016,151,ALB,6.044
2016-05-31,2016,152,SCH,9.421
2016-05-31,2016,152,HAI,9.752
2016-05-31,2016,152,ALB,5.864
2016-06-01,2016,153,SCH,4.309
2016-06-01,2016,153,HAI,3.459
2016-06-01,2016,153,ALB,3.641
2016-06-02,2016,154,SCH,12.537
2016-06-02,2016,154,HAI,2.458
2016-06-02,2016,154,ALB,3.216
2016-06-03,2016,155,SCH,12.615
2016-06-03,2016,155,HAI,10.91
2016-06-03,2016,155,ALB,4.676
2016-06-04,2016,156,SCH,13.227
2016-06-04,2016,156,HAI,6.443
2016-06-04,2016,156,ALB,5.971
2016-06-05,2016,157,SCH,14.17
2016-06-05,2016,157,HAI,4.144
2016-06-05,2016,157,ALB,9.392
2016-06-06,2016,158,SCH,14.303
2016-06-06,2016,158,HAI,11.468
2016-06-06,2016,158,ALB,13.088
2016-06-07,2016,159,SCH,14.339
2016-06-07,2016,159,HAI,13.356
2016-06-07,2016,159,ALB,11.509
2016-06-08,2016,160,SCH,14.276
2016-06-08,2016,160,HAI,9.911
2016-06-08,2016,160,ALB,3.919
2016-06-09,2016,161,SCH,9.496
2016-06-09,2016,161,HAI,6.625
2016-06-09,2016,161,ALB,7.06
2016-06-10,2016,162,SCH,11.042
2016-06-10,2016,162,HAI,14.232
2016-06-10,2016,162,ALB,10.672
2016-06-11,2016,163,SCH,14.234
2016-06-11,2016,163,HAI,7.033
2016-06-11,2016,163,ALB,3.697
2016-06-12,2016,164,SCH,5.91
2016-06-12,2016,164,HAI,3.503
2016-06-12,2016,164,ALB,3.097
2016-06-13,2016,165,SCH,4.401
2016-06-13,2016,165,HAI,5.514
2016-06-13,2016,165,ALB,5.477
2016-06-14,2016,166,SCH,5.772
2016-06-14,2016,166,HAI,9.531
2016-06-14,2016,166,ALB,2.845
2016-06-15,2016,167,SCH,3.295
2016-06-15,2016,167,HAI,7.287
2016-06-15,2016,167,ALB,9.619
2016-06-16,2016,168,SCH,11.378
2016-06-16,2016,168,HAI,4.576
2016-06-16,2016,168,ALB,2.898
2016-06-17,2016,169,SCH,1.766
2016-06-17,2016,169,HAI,5.231
2016-06-17,2016,169,ALB,6.937
2016-06-18,2016,170,SCH,6.651
2016-06-18,2016,170,HAI,8.691
2016-06-18,2016,170,ALB,2.696
2016-06-19,2016,171,SCH,9.776
2016-06-19,2016,171,HAI,9.135
2016-06-19,2016,171,ALB,9.581
2016-06-20,2016,172,SCH,13.956
2016-06-20,2016,172,HAI,12.976
2016-06-20,2016,172,ALB,9.261
2016-06-21,2016,173,SCH,5.285
2016-06-21,2016,173,HAI,10.234
2016-06-21,2016,173,ALB,6.071
2016-06-22,2016,174,SCH,10.699
2016-06-22,2016,174,HAI,9.967
2016-06-22,2016,174,ALB,12.775
2016-06-23,2016,175,SCH,14.545
2016-06-23,2016,175,HAI,14.333
2016-06-23,2016,175,ALB,14.657
2016-06-24,2016,176,SCH,13.624
2016-06-24,2016,176,HAI,13.961
2016-06-24,2016,176,ALB,13.932
2016-06-25,2016,177,SCH,11.956
2016-06-25,2016,177,HAI,8.364
2016-06-25,2016,177,ALB,11.016
2016-06-26,2016,178,SCH,11.499
2016-06-26,2016,178,HAI,9.441
2016-06-26,2016,178,ALB,5.912
2016-06-27,2016,179,SCH,9.705
2016-06-27,2016,179,HAI,11.365
2016-06-27,2016,179,ALB,9.889
2016-06-28,2016,180,SCH,11.698
2016-06-28,2016,180,HAI,9.82
2016-06-28,2016,180,ALB,5.432
2016-06-29,2016,181,SCH,10.613
2016-06-29,2016,181,HAI,12.018
2016-06-29,2016,181,ALB,9.247
2016-06-30,2016,182,SCH,6.687
2016-06-30,2016,182,HAI,9.45
2016-06-30,2016,182,ALB,7.56
2016-07-01,2016,183,SCH,11.024
2016-07-01,2016,183,HAI,7.59
2016-07-01,2016,183,ALB,11.195
2016-07-02,2016,184,SCH,3.717
2016-07-02,2016,184,HAI,2.042
2016-07-02,2016,184,ALB,4.737
2016-07-03,2016,185,SCH,7.363
2016-07-03,2016,185,HAI,6.357
2016-07-03,2016,185,ALB,6.184
2016-07-04,2016,186,SCH,7.02
2016-07-04,2016,186,HAI,12.142
2016-07-04,2016,186,ALB,7.949
2016-07-05,2016,187,SCH,5.419
2016-07-05,2016,187,HAI,8.831
2016-07-05,2016,187,ALB,12.191
2016-07-06,2016,188,SCH,10.95
2016-07-06,2016,188,HAI,7.526
2016-07-06,2016,188,ALB,10.137
2016-07-07,2016,189,SCH,9.387
2016-07-07,2016,189,HAI,14.145
2016-07-07,2016,189,ALB,14.328
2016-07-08,2016,190,SCH,10.061
2016-07-08,2016,190,HAI,6.614
2016-07-08,2016,190,ALB,12.499
2016-07-09,2016,191,SCH,3.178
2016-07-09,2016,191,HAI,10.855
2016-07-09,2016,191,ALB,12.85
2016-07-10,2016,192,SCH,12.355
2016-07-10,2016,192,HAI,12.031
2016-07-10,2016,192,ALB,14.016
2016-07-11,2016,193,SCH,8.032
2016-07-11,2016,193,HAI,7.567
2016-07-11,2016,193,ALB,9.95
2016-07-12,2016,194,SCH,9.575
2016-07-12,2016,194,HAI,8.953
2016-07-12,2016,194,ALB,2.518
2016-07-13,2016,195,SCH,3.921
2016-07-13,2016,195,HAI,6.897
2016-07-13,2016,195,ALB,4.3
2016-07-14,2016,196,SCH,1.414
2016-07-14,2016,196,HAI,8.179
2016-07-14,2016,196,ALB,8.748
2016-07-15,2016,197,SCH,2.992
2016-07-15,2016,197,HAI,6.252
2016-07-15,2016,197,ALB,4.414
2016-07-16,2016,198,SCH,12.675
2016-07-16,2016,198,HAI,7.253
2016-07-16,2016,198,ALB,12.462
2016-07-17,2016,199,SCH,3.879
2016-07-17,2016,199,HAI,4.181
2016-07-17,2016,199,ALB,11.329
2016-07-18,2016,200,SCH,3.428
2016-07-18,2016,200,HAI,9.461
2016-07-18,2016,200,ALB,11.617
2016-07-19,2016,201,SCH,3.71
2016-07-19,2016,201,HAI,13.148
2016-07-19,2016,201,ALB,13.304
2016-07-20,2016,202,SCH,9.072
2016-07-20,2016,202,HAI,13.398
2016-07-20,2016,202,ALB,13.708
2016-07-21,2016,203,SCH,10.263
2016-07-21,2016,203,HAI,1.73
2016-07-21,2016,203,ALB,11.063
2016-07-22,2016,204,SCH,12.586
2016-07-22,2016,204,HAI,9.161
2016-07-22,2016,204,ALB,9.746
2016-07-23,2016,205,SCH,9.424
2016-07-23,2016,205,HAI,2.569
2016-07-23,2016,205,ALB,8.276
2016-07-24,2016,206,SCH,10.733
2016-07-24,2016,206,HAI,9.639
2016-07-24,2016,206,ALB,9.628
2016-07-25,2016,207,SCH,11.309
2016-07-25,2016,207,HAI,7.394
2016-07-25,2016,207,ALB,7.909
2016-07-26,2016,208,SCH,8.356
2016-07-26,2016,208,HAI,10.081
2016-07-26,2016,208,ALB,6.844
2016-07-27,2016,209,SCH,5.001
2016-07-27,2016,209,HAI,6.302
2016-07-27,2016,209,ALB,5.306
2016-07-28,2016,210,SCH,6.92
2016-07-28,2016,210,HAI,8.104
2016-07-28,2016,210,ALB,7.202
2016-07-29,2016,211,SCH,10.489
2016-07-29,2016,211,HAI,6.654
2016-07-29,2016,211,ALB,7.886
2016-07-30,2016,212,SCH,9.048
2016-07-30,2016,212,HAI,6.562
2016-07-30,2016,212,ALB,10.256
2016-07-31,2016,213,SCH,6.675
2016-07-31,2016,213,HAI,7.324
2016-07-31,2016,213,ALB,1.343
2016-08-01,2016,214,SCH,5.719
2016-08-01,2016,214,HAI,4.371
2016-08-01,2016,214,ALB,12.082
2016-08-02,2016,215,SCH,1.616
2016-08-02,2016,215,HAI,2.351
2016-08-02,2016,215,ALB,5.263
2016-08-03,2016,216,SCH,2.316
2016-08-03,2016,216,HAI,2.552
2016-08-03,2016,216,ALB,11.069
2016-08-04,2016,217,SCH,3.703
2016-08-04,2016,217,HAI,2.062
2016-08-04,2016,217,ALB,11.08
2016-08-05,2016,218,SCH,5.53
2016-08-05,2016,218,HAI,6.855
2016-08-05,2016,218,ALB,2.998
2016-08-06,2016,219,SCH,8.54
2016-08-06,2016,219,HAI,6.001
2016-08-06,2016,219,ALB,6.079
2016-08-07,2016,220,SCH,10.791
2016-08-07,2016,220,HAI,12.121
2016-08-07,2016,220,ALB,11.861
2016-08-08,2016,221,SCH,10.642
2016-08-08,2016,221,HAI,11.271
2016-08-08,2016,221,ALB,11.383
2016-08-09,2016,222,SCH,5.985
2016-08-09,2016,222,HAI,7.984
2016-08-09,2016,222,ALB,4.398
