explo,date,year,doy,PET
ALB,2020-08-07,2020,220,4.4
HAI,2020-08-07,2020,220,5.1
SCH,2020-08-08,2020,221,5.4
ALB,2020-08-08,2020,221,4.6
HAI,2020-08-08,2020,221,5.1
SCH,2020-08-09,2020,222,4.4
ALB,2020-08-09,2020,222,4.9
HAI,2020-08-09,2020,222,5.2
SCH,2020-08-10,2020,223,3.0
ALB,2020-08-10,2020,223,4.9
HAI,2020-08-10,2020,223,2.1
SCH,2020-08-11,2020,224,5.0
ALB,2020-08-11,2020,224,3.7
HAI,2020-08-11,2020,224,5.4
SCH,2020-08-12,2020,225,5.3
ALB,2020-08-12,2020,225,4.3
HAI,2020-08-12,2020,225,4.8
SCH,2020-08-13,2020,226,5.5
ALB,2020-08-13,2020,226,1.8
HAI,2020-08-13,2020,226,2.4
SCH,2020-08-14,2020,227,2.5
ALB,2020-08-14,2020,227,2.0
HAI,2020-08-14,2020,227,1.9
SCH,2020-08-15,2020,228,4.6
ALB,2020-08-15,2020,228,3.0
HAI,2020-08-15,2020,228,2.5
SCH,2020-08-16,2020,229,5.6
ALB,2020-08-16,2020,229,4.0
HAI,2020-08-16,2020,229,2.9
SCH,2020-08-17,2020,230,5.1
ALB,2020-08-17,2020,230,1.5
HAI,2020-08-17,2020,230,1.4
SCH,2020-08-18,2020,231,3.4
ALB,2020-08-18,2020,231,3.1
HAI,2020-08-18,2020,231,3.1
SCH,2020-08-19,2020,232,2.6
ALB,2020-08-19,2020,232,3.0
HAI,2020-08-19,2020,232,3.6
SCH,2020-08-20,2020,233,4.5
ALB,2020-08-20,2020,233,3.4
HAI,2020-08-20,2020,233,3.5
SCH,2020-08-21,2020,234,5.5
ALB,2020-08-21,2020,234,4.8
HAI,2020-08-21,2020,234,4.8
SCH,2020-08-22,2020,235,2.5
ALB,2020-08-22,2020,235,2.3
HAI,2020-08-22,2020,235,3.3
SCH,2020-08-23,2020,236,3.8
ALB,2020-08-23,2020,236,2.2
HAI,2020-08-23,2020,236,3.2
SCH,2020-08-24,2020,237,2.5
ALB,2020-08-24,2020,237,2.4
HAI,2020-08-24,2020,237,2.6
SCH,2020-08-25,2020,238,2.6
ALB,2020-08-25,2020,238,2.5
HAI,2020-08-25,2020,238,3.0
SCH,2020-08-26,2020,239,2.3
ALB,2020-08-26,2020,239,4.4
HAI,2020-08-26,2020,239,3.2
SCH,2020-08-27,2020,240,2.3
ALB,2020-08-27,2020,240,2.4
HAI,2020-08-27,2020,240,2.4
SCH,2020-08-28,2020,241,1.5
ALB,2020-08-28,2020,241,1.6
HAI,2020-08-28,2020,241,2.9
SCH,2020-08-29,2020,242,2.9
ALB,2020-08-29,2020,242,0.8
HAI,2020-08-29,2020,242,2.9
SCH,2020-08-30,2020,243,2.2
ALB,2020-08-30,2020,243,1.0
HAI,2020-08-30,2020,243,1.2
SCH,2020-08-31,2020,244,1.9
ALB,2020-08-31,2020,244,1.3
HAI,2020-08-31,2020,244,1.1
SCH,2020-09-01,2020,245,1.9
ALB,2020-09-01,2020,245,1.0
HAI,2020-09-01,2020,245,1.0
SCH,2020-09-02,2020,246,1.6
ALB,2020-09-02,2020,246,1.6
HAI,2020-09-02,2020,246,2.1
SCH,2020-09-03,2020,247,3.1
ALB,2020-09-03,2020,247,2.5
HAI,2020-09-03,2020,247,2.2
SCH,2020-09-04,2020,248,2.6
ALB,2020-09-04,2020,248,2.8
HAI,2020-09-04,2020,248,2.2
SCH,2020-09-05,2020,249,1.2
ALB,2020-09-05,2020,249,2.6
HAI,2020-09-05,2020,249,0.9
SCH,2020-09-06,2020,250,1.9
ALB,2020-09-06,2020,250,1.1
HAI,2020-09-06,2020,250,2.0
SCH,2020-09-07,2020,251,1.9
ALB,2020-09-07,2020,251,1.8
HAI,2020-09-07,2020,251,2.2
SCH,2020-09-08,2020,252,1.7
ALB,2020-09-08,2020,252,2.3
HAI,2020-09-08,2020,252,3.0
SCH,2020-09-09,2020,253,1.7
ALB,2020-09-09,2020,253,2.8
HAI,2020-09-09,2020,253,2.9
SCH,2020-09-10,2020,254,2.1
ALB,2020-09-10,2020,254,1.5
HAI,2020-09-10,2020,254,2.2
SCH,2020-09-11,2020,255,2.1
ALB,2020-09-11,2020,255,2.0
HAI,2020-09-11,2020,255,2.3
SCH,2020-09-12,2020,256,2.8
ALB,2020-09-12,2020,256,2.3
HAI,2020-09-12,2020,256,2.6
SCH,2020-09-13,2020,257,2.4
ALB,2020-09-13,2020,257,2.6
HAI,2020-09-13,2020,257,2.4
SCH,2020-09-14,2020,258,2.7
ALB,2020-09-14,2020,258,2.7
HAI,2020-09-14,2020,258,2.9
SCH,2020-09-15,2020,259,3.6
ALB,2020-09-15,2020,259,2.7
HAI,2020-09-15,2020,259,2.9
SCH,2020-09-16,2020,260,3.4
ALB,2020-09-16,2020,260,3.0
HAI,2020-09-16,2020,260,2.2
SCH,2020-09-17,2020,261,2.3
ALB,2020-09-17,2020,261,1.9
HAI,2020-09-17,2020,261,2.1
SCH,2020-09-18,2020,262,2.0
ALB,2020-09-18,2020,262,1.5
HAI,2020-09-18,2020,262,2.5
SCH,2020-09-19,2020,263,2.1
ALB,2020-09-19,2020,263,2.1
HAI,2020-09-19,2020,263,2.7
SCH,2020-09-20,2020,264,2.3
ALB,2020-09-20,2020,264,2.3
HAI,2020-09-20,2020,264,2.7
SCH,2020-09-21,2020,265,2.0
ALB,2020-09-21,2020,265,1.9
HAI,2020-09-21,2020,265,2.2
SCH,2020-09-22,2020,266,2.0
ALB,2020-09-22,2020,266,1.3
HAI,2020-09-22,2020,266,2.2
SCH,2020-09-23,2020,267,2.5
ALB,2020-09-23,2020,267,1.1
HAI,2020-09-23,2020,267,2.3
SCH,2020-09-24,2020,268,1.8
ALB,2020-09-24,2020,268,1.5
HAI,2020-09-24,2020,268,2.4
SCH,2020-09-25,2020,269,0.6
ALB,2020-09-25,2020,269,0.8
HAI,2020-09-25,2020,269,1.4
SCH,2020-09-26,2020,270,0.4
ALB,2020-09-26,2020,270,1.4
HAI,2020-09-26,2020,270,0.4
SCH,2020-09-27,2020,271,0.5
ALB,2020-09-27,2020,271,0.7
HAI,2020-09-27,2020,271,0.8
SCH,2020-09-28,2020,272,1.5
ALB,2020-09-28,2020,272,0.9
HAI,2020-09-28,2020,272,1.3
SCH,2020-09-29,2020,273,1.4
ALB,2020-09-29,2020,273,0.7
HAI,2020-09-29,2020,273,0.9
SCH,2020-09-30,2020,274,0.9
ALB,2020-09-30,2020,274,1.0
HAI,2020-09-30,2020,274,0.8
SCH,2020-10-01,2020,275,0.5
ALB,2020-10-01,2020,275,1.0
HAI,2020-10-01,2020,275,1.3
SCH,2020-10-02,2020,276,0.9
ALB,2020-10-02,2020,276,1.0
HAI,2020-10-02,2020,276,1.4
SCH,2020-10-03,2020,277,1.4
ALB,2020-10-03,2020,277,1.0
HAI,2020-10-03,2020,277,0.7
SCH,2020-10-04,2020,278,1.6
ALB,2020-10-04,2020,278,1.5
HAI,2020-10-04,2020,278,1.1
SCH,2020-10-05,2020,279,1.1
ALB,2020-10-05,2020,279,1.1
HAI,2020-10-05,2020,279,1.0
SCH,2020-10-06,2020,280,0.9
ALB,2020-10-06,2020,280,1.4
HAI,2020-10-06,2020,280,1.1
SCH,2020-10-07,2020,281,0.8
ALB,2020-10-07,2020,281,1.3
HAI,2020-10-07,2020,281,1.1
SCH,2020-10-08,2020,282,0.9
ALB,2020-10-08,2020,282,0.9
HAI,2020-10-08,2020,282,0.7
SCH,2020-10-09,2020,283,0.9
ALB,2020-10-09,2020,283,1.2
HAI,2020-10-09,2020,283,0.4
SCH,2020-10-10,2020,284,0.7
ALB,2020-10-10,2020,284,0.5
HAI,2020-10-10,2020,284,0.9
SCH,2020-10-11,2020,285,0.5
ALB,2020-10-11,2020,285,0.5
HAI,2020-10-11,2020,285,0.8
SCH,2020-10-12,2020,286,0.4
ALB,2020-10-12,2020,286,0.6
HAI,2020-10-12,2020,286,0.6
SCH,2020-10-13,2020,287,0.6
ALB,2020-10-13,2020,287,0.6
HAI,2020-10-13,2020,287,0.5
SCH,2020-10-14,2020,288,0.7
ALB,2020-10-14,2020,288,0.4
HAI,2020-10-14,2020,288,0.4
SCH,2020-10-15,2020,289,0.8
ALB,2020-10-15,2020,289,0.3
HAI,2020-10-15,2020,289,0.5
SCH,2020-10-16,2020,290,0.4
ALB,2020-10-16,2020,290,0.5
HAI,2020-10-16,2020,290,0.9
SCH,2020-10-17,2020,291,0.6
ALB,2020-10-17,2020,291,0.3
HAI,2020-10-17,2020,291,0.4
SCH,2020-10-18,2020,292,0.7
ALB,2020-10-18,2020,292,0.4
HAI,2020-10-18,2020,292,0.7
SCH,2020-10-19,2020,293,0.5
ALB,2020-10-19,2020,293,0.6
HAI,2020-10-19,2020,293,0.8
SCH,2020-10-20,2020,294,0.5
ALB,2020-10-20,2020,294,0.7
HAI,2020-10-20,2020,294,0.8
SCH,2020-10-21,2020,295,0.9
ALB,2020-10-21,2020,295,0.8
HAI,2020-10-21,2020,295,1.6
SCH,2020-10-22,2020,296,1.1
ALB,2020-10-22,2020,296,1.3
HAI,2020-10-22,2020,296,1.6
SCH,2020-10-23,2020,297,0.7
ALB,2020-10-23,2020,297,0.5
HAI,2020-10-23,2020,297,0.5
SCH,2020-10-24,2020,298,0.6
ALB,2020-10-24,2020,298,0.9
HAI,2020-10-24,2020,298,1.0
SCH,2020-10-25,2020,299,0.9
ALB,2020-10-25,2020,299,0.8
HAI,2020-10-25,2020,299,1.0
SCH,2020-10-26,2020,300,0.3
ALB,2020-10-26,2020,300,0.4
HAI,2020-10-26,2020,300,0.6
SCH,2020-10-27,2020,301,0.5
ALB,2020-10-27,2020,301,0.5
HAI,2020-10-27,2020,301,0.6
SCH,2020-10-28,2020,302,0.7
ALB,2020-10-28,2020,302,0.8
HAI,2020-10-28,2020,302,0.8
SCH,2020-10-29,2020,303,1.0
ALB,2020-10-29,2020,303,0.9
HAI,2020-10-29,2020,303,1.3
SCH,2020-10-30,2020,304,0.3
ALB,2020-10-30,2020,304,0.4
HAI,2020-10-30,2020,304,1.0
SCH,2020-10-31,2020,305,0.5
ALB,2020-10-31,2020,305,0.7
HAI,2020-10-31,2020,305,0.6
SCH,2020-11-01,2020,306,0.5
ALB,2020-11-01,2020,306,0.5
HAI,2020-11-01,2020,306,0.9
SCH,2020-11-02,2020,307,1.1
ALB,2020-11-02,2020,307,0.8
HAI,2020-11-02,2020,307,1.5
SCH,2020-11-03,2020,308,0.9
ALB,2020-11-03,2020,308,0.3
HAI,2020-11-03,2020,308,0.9
SCH,2020-11-04,2020,309,0.6
ALB,2020-11-04,2020,309,0.4
HAI,2020-11-04,2020,309,0.5
SCH,2020-11-05,2020,310,0.5
ALB,2020-11-05,2020,310,0.4
HAI,2020-11-05,2020,310,0.2
SCH,2020-11-06,2020,311,0.2
ALB,2020-11-06,2020,311,0.1
HAI,2020-11-06,2020,311,0.3
SCH,2020-11-07,2020,312,0.2
ALB,2020-11-07,2020,312,0.3
HAI,2020-11-07,2020,312,0.4
SCH,2020-11-08,2020,313,0.1
ALB,2020-11-08,2020,313,0.7
HAI,2020-11-08,2020,313,0.6
SCH,2020-11-09,2020,314,0.1
ALB,2020-11-09,2020,314,0.5
HAI,2020-11-09,2020,314,0.3
SCH,2020-11-10,2020,315,0.1
ALB,2020-11-10,2020,315,0.5
HAI,2020-11-10,2020,315,0.2
SCH,2020-11-11,2020,316,0.1
ALB,2020-11-11,2020,316,0.3
HAI,2020-11-11,2020,316,0.3
SCH,2020-11-12,2020,317,0.2
ALB,2020-11-12,2020,317,0.3
HAI,2020-11-12,2020,317,0.2
SCH,2020-11-13,2020,318,0.2
ALB,2020-11-13,2020,318,0.4
HAI,2020-11-13,2020,318,0.4
SCH,2020-11-14,2020,319,0.3
ALB,2020-11-14,2020,319,0.7
HAI,2020-11-14,2020,319,0.8
SCH,2020-11-15,2020,320,0.6
ALB,2020-11-15,2020,320,0.7
HAI,2020-11-15,2020,320,1.2
SCH,2020-11-16,2020,321,0.6
ALB,2020-11-16,2020,321,0.8
HAI,2020-11-16,2020,321,0.8
SCH,2020-11-17,2020,322,0.4
ALB,2020-11-17,2020,322,0.6
HAI,2020-11-17,2020,322,0.5
SCH,2020-11-18,2020,323,0.5
ALB,2020-11-18,2020,323,0.5
HAI,2020-11-18,2020,323,0.7
SCH,2020-11-19,2020,324,0.8
ALB,2020-11-19,2020,324,0.6
HAI,2020-11-19,2020,324,1.0
SCH,2020-11-20,2020,325,0.3
ALB,2020-11-20,2020,325,0.6
HAI,2020-11-20,2020,325,0.1
SCH,2020-11-21,2020,326,0.4
ALB,2020-11-21,2020,326,0.4
HAI,2020-11-21,2020,326,0.5
SCH,2020-11-22,2020,327,0.4
ALB,2020-11-22,2020,327,0.6
HAI,2020-11-22,2020,327,0.3
SCH,2020-11-23,2020,328,0.3
ALB,2020-11-23,2020,328,0.2
HAI,2020-11-23,2020,328,0.7
SCH,2020-11-24,2020,329,0.2
ALB,2020-11-24,2020,329,0.1
HAI,2020-11-24,2020,329,0.3
SCH,2020-11-25,2020,330,0.0
ALB,2020-11-25,2020,330,0.0
HAI,2020-11-25,2020,330,0.3
SCH,2020-11-26,2020,331,0.0
ALB,2020-11-26,2020,331,0.2
HAI,2020-11-26,2020,331,0.2
SCH,2020-11-27,2020,332,0.1
ALB,2020-11-27,2020,332,0.3
HAI,2020-11-27,2020,332,0.2
SCH,2020-11-28,2020,333,0.2
ALB,2020-11-28,2020,333,0.3
HAI,2020-11-28,2020,333,0.1
SCH,2020-11-29,2020,334,0.3
ALB,2020-11-29,2020,334,0.0
HAI,2020-11-29,2020,334,0.2
SCH,2020-11-30,2020,335,0.1
ALB,2020-11-30,2020,335,0.0
HAI,2020-11-30,2020,335,0.3
SCH,2020-12-01,2020,336,0.2
ALB,2020-12-01,2020,336,0.1
HAI,2020-12-01,2020,336,0.2
SCH,2020-12-02,2020,337,0.1
ALB,2020-12-02,2020,337,0.0
HAI,2020-12-02,2020,337,0.1
SCH,2020-12-03,2020,338,0.0
ALB,2020-12-03,2020,338,0.0
HAI,2020-12-03,2020,338,0.1
SCH,2020-12-04,2020,339,0.1
ALB,2020-12-04,2020,339,0.1
HAI,2020-12-04,2020,339,0.5
SCH,2020-12-05,2020,340,0.2
ALB,2020-12-05,2020,340,0.0
HAI,2020-12-05,2020,340,0.2
SCH,2020-12-06,2020,341,0.4
ALB,2020-12-06,2020,341,0.1
HAI,2020-12-06,2020,341,0.1
SCH,2020-12-07,2020,342,0.3
ALB,2020-12-07,2020,342,0.0
HAI,2020-12-07,2020,342,0.1
SCH,2020-12-08,2020,343,0.2
ALB,2020-12-08,2020,343,0.0
HAI,2020-12-08,2020,343,0.2
SCH,2020-12-09,2020,344,0.1
ALB,2020-12-09,2020,344,0.0
HAI,2020-12-09,2020,344,0.0
SCH,2020-12-10,2020,345,0.0
ALB,2020-12-10,2020,345,0.0
HAI,2020-12-10,2020,345,0.1
SCH,2020-12-11,2020,346,0.0
ALB,2020-12-11,2020,346,0.0
HAI,2020-12-11,2020,346,0.2
SCH,2020-12-12,2020,347,0.1
ALB,2020-12-12,2020,347,0.1
HAI,2020-12-12,2020,347,0.2
SCH,2020-12-13,2020,348,0.1
ALB,2020-12-13,2020,348,0.2
HAI,2020-12-13,2020,348,0.1
SCH,2020-12-14,2020,349,0.1
ALB,2020-12-14,2020,349,0.1
HAI,2020-12-14,2020,349,0.4
SCH,2020-12-15,2020,350,0.2
ALB,2020-12-15,2020,350,0.2
HAI,2020-12-15,2020,350,0.3
SCH,2020-12-16,2020,351,0.1
ALB,2020-12-16,2020,351,0.2
HAI,2020-12-16,2020,351,0.1
SCH,2020-12-17,2020,352,0.2
ALB,2020-12-17,2020,352,0.1
HAI,2020-12-17,2020,352,0.2
SCH,2020-12-18,2020,353,0.2
ALB,2020-12-18,2020,353,0.3
HAI,2020-12-18,2020,353,0.2
SCH,2020-12-19,2020,354,0.0
ALB,2020-12-19,2020,354,0.3
HAI,2020-12-19,2020,354,0.2
SCH,2020-12-20,2020,355,0.2
ALB,2020-12-20,2020,355,0.3
HAI,2020-12-20,2020,355,0.2
SCH,2020-12-21,2020,356,0.1
ALB,2020-12-21,2020,356,0.1
HAI,2020-12-21,2020,356,0.5
SCH,2020-12-22,2020,357,0.4
ALB,2020-12-22,2020,357,0.4
HAI,2020-12-22,2020,357,0.9
SCH,2020-12-23,2020,358,0.2
ALB,2020-12-23,2020,358,0.3
HAI,2020-12-23,2020,358,0.5
SCH,2020-12-24,2020,359,0.3
ALB,2020-12-24,2020,359,0.7
HAI,2020-12-24,2020,359,0.5
SCH,2020-12-25,2020,360,0.3
ALB,2020-12-25,2020,360,0.0
HAI,2020-12-25,2020,360,0.3
SCH,2020-12-26,2020,361,0.2
ALB,2020-12-26,2020,361,0.0
HAI,2020-12-26,2020,361,0.2
SCH,2020-12-27,2020,362,0.6
ALB,2020-12-27,2020,362,0.0
HAI,2020-12-27,2020,362,0.4
SCH,2020-12-28,2020,363,0.3
ALB,2020-12-28,2020,363,0.1
HAI,2020-12-28,2020,363,0.3
SCH,2020-12-29,2020,364,0.2
ALB,2020-12-29,2020,364,0.3
HAI,2020-12-29,2020,364,0.3
SCH,2020-12-30,2020,365,0.2
ALB,2020-12-30,2020,365,0.1
HAI,2020-12-30,2020,365,0.2
SCH,2020-12-31,2020,366,0.2
ALB,2020-12-31,2020,366,0.1
HAI,2020-12-31,2020,366,0.3
SCH,2021-01-01,2021,1,0.1
ALB,2021-01-01,2021,1,0.0
HAI,2021-01-01,2021,1,0.0
SCH,2021-01-02,2021,2,0.3
ALB,2021-01-02,2021,2,0.0
HAI,2021-01-02,2021,2,0.1
SCH,2021-01-03,2021,3,0.0
ALB,2021-01-03,2021,3,0.0
HAI,2021-01-03,2021,3,0.1
SCH,2021-01-04,2021,4,0.0
ALB,2021-01-04,2021,4,0.0
HAI,2021-01-04,2021,4,0.0
SCH,2021-01-05,2021,5,0.1
ALB,2021-01-05,2021,5,0.0
HAI,2021-01-05,2021,5,0.0
SCH,2021-01-06,2021,6,0.1
ALB,2021-01-06,2021,6,0.0
HAI,2021-01-06,2021,6,0.1
SCH,2021-01-07,2021,7,0.1
ALB,2021-01-07,2021,7,0.0
HAI,2021-01-07,2021,7,0.1
SCH,2021-01-08,2021,8,0.0
ALB,2021-01-08,2021,8,0.0
HAI,2021-01-08,2021,8,0.2
SCH,2021-01-09,2021,9,0.0
ALB,2021-01-09,2021,9,0.0
HAI,2021-01-09,2021,9,0.0
SCH,2021-01-10,2021,10,0.1
ALB,2021-01-10,2021,10,0.0
HAI,2021-01-10,2021,10,0.3
SCH,2021-01-11,2021,11,0.2
ALB,2021-01-11,2021,11,0.0
HAI,2021-01-11,2021,11,0.0
SCH,2021-01-12,2021,12,0.1
ALB,2021-01-12,2021,12,0.1
HAI,2021-01-12,2021,12,0.3
SCH,2021-01-13,2021,13,0.3
ALB,2021-01-13,2021,13,0.0
HAI,2021-01-13,2021,13,0.5
SCH,2021-01-14,2021,14,0.2
ALB,2021-01-14,2021,14,0.0
HAI,2021-01-14,2021,14,0.2
SCH,2021-01-15,2021,15,0.0
ALB,2021-01-15,2021,15,0.0
HAI,2021-01-15,2021,15,0.0
SCH,2021-01-16,2021,16,0.0
ALB,2021-01-16,2021,16,0.0
HAI,2021-01-16,2021,16,0.0
SCH,2021-01-17,2021,17,0.0
ALB,2021-01-17,2021,17,0.0
HAI,2021-01-17,2021,17,0.0
SCH,2021-01-18,2021,18,0.0
ALB,2021-01-18,2021,18,0.0
HAI,2021-01-18,2021,18,0.4
SCH,2021-01-19,2021,19,0.1
ALB,2021-01-19,2021,19,0.1
HAI,2021-01-19,2021,19,0.5
SCH,2021-01-20,2021,20,0.8
ALB,2021-01-20,2021,20,0.3
HAI,2021-01-20,2021,20,1.2
SCH,2021-01-21,2021,21,1.3
ALB,2021-01-21,2021,21,1.1
HAI,2021-01-21,2021,21,1.7
SCH,2021-01-22,2021,22,0.7
ALB,2021-01-22,2021,22,0.9
HAI,2021-01-22,2021,22,0.5
SCH,2021-01-23,2021,23,0.0
ALB,2021-01-23,2021,23,0.1
HAI,2021-01-23,2021,23,0.3
SCH,2021-01-24,2021,24,0.1
ALB,2021-01-24,2021,24,0.0
HAI,2021-01-24,2021,24,0.3
SCH,2021-01-25,2021,25,0.2
ALB,2021-01-25,2021,25,0.0
HAI,2021-01-25,2021,25,0.0
SCH,2021-01-26,2021,26,0.3
ALB,2021-01-26,2021,26,0.0
HAI,2021-01-26,2021,26,0.4
SCH,2021-01-27,2021,27,0.2
ALB,2021-01-27,2021,27,0.0
HAI,2021-01-27,2021,27,0.4
SCH,2021-01-28,2021,28,0.4
ALB,2021-01-28,2021,28,0.4
HAI,2021-01-28,2021,28,0.1
SCH,2021-01-29,2021,29,0.0
ALB,2021-01-29,2021,29,0.8
HAI,2021-01-29,2021,29,0.5
SCH,2021-01-30,2021,30,0.3
ALB,2021-01-30,2021,30,0.5
HAI,2021-01-30,2021,30,0.2
SCH,2021-01-31,2021,31,0.0
ALB,2021-01-31,2021,31,0.0
HAI,2021-01-31,2021,31,0.0
SCH,2021-02-01,2021,32,0.4
ALB,2021-02-01,2021,32,0.3
HAI,2021-02-01,2021,32,0.1
SCH,2021-02-02,2021,33,0.2
ALB,2021-02-02,2021,33,0.4
HAI,2021-02-02,2021,33,0.4
SCH,2021-02-03,2021,34,0.1
ALB,2021-02-03,2021,34,0.7
HAI,2021-02-03,2021,34,0.9
SCH,2021-02-04,2021,35,0.4
ALB,2021-02-04,2021,35,0.9
HAI,2021-02-04,2021,35,1.1
SCH,2021-02-05,2021,36,0.2
ALB,2021-02-05,2021,36,0.4
HAI,2021-02-05,2021,36,0.2
SCH,2021-02-06,2021,37,0.0
ALB,2021-02-06,2021,37,0.3
HAI,2021-02-06,2021,37,0.0
SCH,2021-02-07,2021,38,0.0
ALB,2021-02-07,2021,38,0.2
HAI,2021-02-07,2021,38,0.0
SCH,2021-02-08,2021,39,0.0
ALB,2021-02-08,2021,39,0.3
HAI,2021-02-08,2021,39,0.0
SCH,2021-02-09,2021,40,0.0
ALB,2021-02-09,2021,40,0.0
HAI,2021-02-09,2021,40,0.0
SCH,2021-02-10,2021,41,0.0
ALB,2021-02-10,2021,41,0.0
HAI,2021-02-10,2021,41,0.0
SCH,2021-02-11,2021,42,0.0
ALB,2021-02-11,2021,42,0.0
HAI,2021-02-11,2021,42,0.0
SCH,2021-02-12,2021,43,0.0
ALB,2021-02-12,2021,43,0.0
HAI,2021-02-12,2021,43,0.0
SCH,2021-02-13,2021,44,0.0
ALB,2021-02-13,2021,44,0.0
HAI,2021-02-13,2021,44,0.0
SCH,2021-02-14,2021,45,0.0
ALB,2021-02-14,2021,45,0.0
HAI,2021-02-14,2021,45,0.0
SCH,2021-02-15,2021,46,0.0
ALB,2021-02-15,2021,46,0.0
HAI,2021-02-15,2021,46,0.0
SCH,2021-02-16,2021,47,0.3
ALB,2021-02-16,2021,47,0.8
HAI,2021-02-16,2021,47,0.6
SCH,2021-02-17,2021,48,0.4
ALB,2021-02-17,2021,48,0.8
HAI,2021-02-17,2021,48,1.1
SCH,2021-02-18,2021,49,0.8
ALB,2021-02-18,2021,49,1.0
HAI,2021-02-18,2021,49,1.1
SCH,2021-02-19,2021,50,0.8
ALB,2021-02-19,2021,50,0.8
HAI,2021-02-19,2021,50,1.5
SCH,2021-02-20,2021,51,0.8
ALB,2021-02-20,2021,51,1.6
HAI,2021-02-20,2021,51,1.5
SCH,2021-02-21,2021,52,1.3
ALB,2021-02-21,2021,52,1.8
HAI,2021-02-21,2021,52,1.8
SCH,2021-02-22,2021,53,0.9
ALB,2021-02-22,2021,53,1.7
HAI,2021-02-22,2021,53,1.0
SCH,2021-02-23,2021,54,1.3
ALB,2021-02-23,2021,54,1.5
HAI,2021-02-23,2021,54,1.6
SCH,2021-02-24,2021,55,1.7
ALB,2021-02-24,2021,55,1.8
HAI,2021-02-24,2021,55,1.6
SCH,2021-02-25,2021,56,1.3
ALB,2021-02-25,2021,56,1.9
HAI,2021-02-25,2021,56,1.9
SCH,2021-02-26,2021,57,1.1
ALB,2021-02-26,2021,57,1.5
HAI,2021-02-26,2021,57,0.3
SCH,2021-02-27,2021,58,1.2
ALB,2021-02-27,2021,58,1.2
HAI,2021-02-27,2021,58,0.5
SCH,2021-02-28,2021,59,0.2
ALB,2021-02-28,2021,59,1.2
HAI,2021-02-28,2021,59,1.1
SCH,2021-03-01,2021,60,0.8
ALB,2021-03-01,2021,60,1.5
HAI,2021-03-01,2021,60,0.2
SCH,2021-03-02,2021,61,1.0
ALB,2021-03-02,2021,61,1.5
HAI,2021-03-02,2021,61,0.8
SCH,2021-03-03,2021,62,1.5
ALB,2021-03-03,2021,62,0.5
HAI,2021-03-03,2021,62,1.3
SCH,2021-03-04,2021,63,0.3
ALB,2021-03-04,2021,63,1.6
HAI,2021-03-04,2021,63,0.5
SCH,2021-03-05,2021,64,1.2
ALB,2021-03-05,2021,64,0.3
HAI,2021-03-05,2021,64,1.0
SCH,2021-03-06,2021,65,0.7
ALB,2021-03-06,2021,65,0.9
HAI,2021-03-06,2021,65,1.0
SCH,2021-03-07,2021,66,1.0
ALB,2021-03-07,2021,66,1.1
HAI,2021-03-07,2021,66,1.0
SCH,2021-03-08,2021,67,1.3
ALB,2021-03-08,2021,67,1.3
HAI,2021-03-08,2021,67,0.6
SCH,2021-03-09,2021,68,1.1
ALB,2021-03-09,2021,68,0.9
HAI,2021-03-09,2021,68,0.5
SCH,2021-03-10,2021,69,1.6
ALB,2021-03-10,2021,69,1.2
HAI,2021-03-10,2021,69,1.0
SCH,2021-03-11,2021,70,1.1
ALB,2021-03-11,2021,70,1.5
HAI,2021-03-11,2021,70,1.6
SCH,2021-03-12,2021,71,1.6
ALB,2021-03-12,2021,71,1.7
HAI,2021-03-12,2021,71,1.8
SCH,2021-03-13,2021,72,1.3
ALB,2021-03-13,2021,72,1.5
HAI,2021-03-13,2021,72,1.6
SCH,2021-03-14,2021,73,1.3
ALB,2021-03-14,2021,73,1.0
HAI,2021-03-14,2021,73,1.2
SCH,2021-03-15,2021,74,0.9
ALB,2021-03-15,2021,74,0.8
HAI,2021-03-15,2021,74,1.3
SCH,2021-03-16,2021,75,0.9
ALB,2021-03-16,2021,75,0.9
HAI,2021-03-16,2021,75,1.1
SCH,2021-03-17,2021,76,0.8
ALB,2021-03-17,2021,76,0.8
HAI,2021-03-17,2021,76,0.7
SCH,2021-03-18,2021,77,0.7
ALB,2021-03-18,2021,77,0.6
HAI,2021-03-18,2021,77,0.9
SCH,2021-03-19,2021,78,0.8
ALB,2021-03-19,2021,78,0.2
HAI,2021-03-19,2021,78,1.0
SCH,2021-03-20,2021,79,1.4
ALB,2021-03-20,2021,79,0.1
HAI,2021-03-20,2021,79,0.9
SCH,2021-03-21,2021,80,1.3
ALB,2021-03-21,2021,80,0.5
HAI,2021-03-21,2021,80,1.1
SCH,2021-03-22,2021,81,2.0
ALB,2021-03-22,2021,81,0.4
HAI,2021-03-22,2021,81,1.4
SCH,2021-03-23,2021,82,0.6
ALB,2021-03-23,2021,82,0.5
HAI,2021-03-23,2021,82,0.6
SCH,2021-03-24,2021,83,0.9
ALB,2021-03-24,2021,83,1.8
HAI,2021-03-24,2021,83,2.2
SCH,2021-03-25,2021,84,1.4
ALB,2021-03-25,2021,84,2.4
HAI,2021-03-25,2021,84,1.7
SCH,2021-03-26,2021,85,0.8
ALB,2021-03-26,2021,85,2.6
HAI,2021-03-26,2021,85,2.2
SCH,2021-03-27,2021,86,1.6
ALB,2021-03-27,2021,86,2.2
HAI,2021-03-27,2021,86,1.3
SCH,2021-03-28,2021,87,1.8
